ts,o,h,l,c,v
1759435500,0.000706406664685026,0.000708723916896214,0.000703312016894275,0.000708723916896214,380.820254071848
1759435380,0.000716851104711603,0.000716851104711603,0.000706321912340081,0.000706406664685026,686.598173429856
1759435260,0.00071446232701346,0.000716851104711603,0.00071446232701346,0.000716851104711603,103.032963288612
1759435020,0.000710165619936761,0.00071446232701346,0.000710165619936761,0.00071446232701346,44.6495239443319
1759434900,0.000728928865488466,0.000728928865488466,0.000710165619936761,0.000710165619936761,31.9574528971542
1759434840,0.000760408977040309,0.000760408977040309,0.000721776908893072,0.000728928865488466,1122.631418539139
1759434780,0.000810591305965252,0.000810591305965252,0.000760408977040309,0.000760408977040309,2547.91476785542
1759434720,0.000861518906556918,0.000861518906556918,0.000810591305965252,0.000810591305965252,74.529031912308
1759434660,0.000929793572360606,0.000975139284079361,0.000861518906556918,0.000861518906556918,4278.461058003905
1759434480,0.000860841118769749,0.000929793572360606,0.000860841118769749,0.000929793572360606,2240.96176376445
1759434420,0.000784251105235219,0.000860841118769749,0.000784251105235219,0.000860841118769749,2241.147543948972
1759434300,0.000804053055096734,0.000804053055096734,0.000778733855285908,0.000784251105235219,1943.31377729239
1759434120,0.00083851247202848,0.00083851247202848,0.000804053055096734,0.000804053055096734,442.609573130345
1759434060,0.000838510569660017,0.00084574499649353,0.000816694614408679,0.00083851247202848,2602.70663173096
1759434000,0.000817698183259293,0.000851718688763846,0.000817698183259293,0.000838510569660017,3721.71070866854
1759433460,0.000811106867222776,0.000817698183259293,0.000811106867222776,0.000817698183259293,32.37540313034
1759433280,0.000793196908169588,0.000813716366721174,0.000793196908169588,0.000811106867222776,916.852979329511
1759433220,0.000780981163989945,0.000793196908169588,0.000780981163989945,0.000793196908169588,448.176638681162
1759432980,0.000718679192264975,0.000781018522796973,0.000718679192264975,0.000780981163989945,2389.756958584085
1759432920,0.000695653010292081,0.000718679192264975,0.000695653010292081,0.000718679192264975,896.311859359742
1759432860,0.000680967641949174,0.000695653010292081,0.000680967641949174,0.000695653010292081,460.4826990296815
1759432740,0.000667349038457903,0.000680967641949174,0.000667349038457903,0.000680967641949174,448.155467786871
1759432620,0.000664766057762788,0.000667349038457903,0.000664766057762788,0.000667349038457903,806.10024757804
1759432560,0.000671324377339972,0.00067459412539941,0.000664766057762788,0.000664766057762788,546.242639821049
1759432440,0.000654761504874774,0.00067559142857527,0.000654761504874774,0.000671324377339972,1305.674569634333
1759432260,0.000651497655286748,0.000654761504874774,0.000651497655286748,0.000654761504874774,17.8150387326847
1759432200,0.000653529556124902,0.000653529556124902,0.000651497655286748,0.000651497655286748,62.9960684582616
1759432080,0.00066114491056081,0.00066114491056081,0.000653529556124902,0.000653529556124902,59.663526212668
1759432020,0.000665408139834039,0.000665408139834039,0.00066114491056081,0.00066114491056081,464.943915605132
1759431960,0.000654169745378734,0.000665408139834039,0.000654169745378734,0.000665408139834039,443.960465851348
1759431900,0.000658167132331783,0.000658167132331783,0.000654169745378734,0.000654169745378734,5.88752770840861
1759431360,0.000657654950680564,0.000658167132331783,0.000657654950680564,0.000658167132331783,4.4464219219591
1759431180,0.000658800760848276,0.000658800760848276,0.000657654950680564,0.000657654950680564,22.3532011502541
1759431120,0.000668805718890765,0.000668805718890765,0.000658800760848276,0.000658800760848276,328.894097739428
1759431060,0.000679071937511181,0.000679071937511181,0.000668805718890765,0.000668805718890765,269.542180457144
1759430940,0.000728321564297784,0.000728321564297784,0.000679071937511181,0.000679071937511181,1220.188167682465
1759430880,0.000740665905291842,0.000740665905291842,0.000721236401636602,0.000728321564297784,577.12150250526
1759430760,0.000789215879212334,0.000789215879212334,0.000740665905291842,0.000740665905291842,1186.2369875791962
1759430700,0.000820919876732696,0.000820919876732696,0.000789215879212334,0.000789215879212334,1505.35098321621
1759430580,0.00082489022510958,0.00082489022510958,0.000820919876732696,0.000820919876732696,205.964042982465
1759430520,0.00082916484114834,0.00082916484114834,0.00082489022510958,0.00082489022510958,2.71943894836538
1759430220,0.000826134474992724,0.00082916484114834,0.000826134474992724,0.00082916484114834,22.2584780196608
1759429980,0.000845771285704194,0.000845771285704194,0.000826134474992724,0.000826134474992724,201.32951624214
1759429500,0.000856830721369454,0.000856830721369454,0.000833383651079874,0.000845771285704194,658.159789191075
1759429380,0.000856830721369454,0.000856830721369454,0.000856830721369454,0.000856830721369454,177.034532834769
1759429080,0.000842849172558596,0.000862763443930067,0.000842849172558596,0.000862763443930067,132.862644240674
1759428960,0.000820842381409417,0.000842849172558596,0.000820842381409417,0.000842849172558596,1140.802303919998
1759428780,0.00082217333590221,0.00082217333590221,0.000820842381409417,0.000820842381409417,446.820768529027
1759428360,0.000807415084698665,0.000830112866737675,0.000807415084698665,0.00082217333590221,420.317531697526
1759428300,0.000796539028457373,0.000807415084698665,0.000796539028457373,0.000807415084698665,557.6510911290258
1759428000,0.000793499685345169,0.000796539028457373,0.000793499685345169,0.000796539028457373,15.8622825260649
1759427940,0.000796496557734675,0.000796496557734675,0.000793499685345169,0.000793499685345169,111.154612773022
1759427580,0.000766365561954892,0.000796496557734675,0.000766365561954892,0.000796496557734675,868.973324442387
1759427280,0.000760979432550103,0.000766365561954892,0.000760979432550103,0.000766365561954892,132.535338920413
1759427220,0.000738844658758351,0.00076767867754768,0.000738844658758351,0.000760979432550103,1575.828514511828
1759427100,0.00074266422666963,0.00074266422666963,0.000738844658758351,0.000738844658758351,99.7947075823278
1759426920,0.000731400125107845,0.00074266422666963,0.000731400125107845,0.00074266422666963,135.891040017899
1759426860,0.000720948670990096,0.000731400125107845,0.000720948670990096,0.000731400125107845,445.489965881451
1759426560,0.000715969798891708,0.000720948670990096,0.000715969798891708,0.000720948670990096,151.662249787984
1759426380,0.000719581395104006,0.000719581395104006,0.000715969798891708,0.000715969798891708,110.736489001819
1759426320,0.000710359987764954,0.000719581395104006,0.000710359987764954,0.000719581395104006,150.858389576038
1759426260,0.000700083084489892,0.000710359987764954,0.000700083084489892,0.000710359987764954,375.446986213658
1759426200,0.000695534719222387,0.000700083084489892,0.000695534719222387,0.000700083084489892,220.801729588787
1759426140,0.000685015571840721,0.000695534719222387,0.000685015571840721,0.000695534719222387,301.5229260969084
1759425960,0.000660666196653276,0.000685015571840721,0.000660666196653276,0.000685015571840721,714.441403370393
1759425840,0.000669672299923059,0.000669672299923059,0.000660666196653276,0.000660666196653276,171.254502361418
1759425720,0.000686214808991559,0.000686214808991559,0.000669672299923059,0.000669672299923059,365.364309609999
1759425660,0.000677823728812492,0.000686214808991559,0.000677823728812492,0.000686214808991559,852.792863367082
1759425420,0.000675785193547028,0.000677823728812492,0.000675785193547028,0.000677823728812492,49.7026802181788
1759425300,0.000671462854096599,0.000675785193547028,0.000671462854096599,0.000675785193547028,152.2299988721848
1759425060,0.00067940080254291,0.00067940080254291,0.000671462854096599,0.000671462854096599,356.080160896417
1759424820,0.000681028322595708,0.000681028322595708,0.00067940080254291,0.00067940080254291,91.7657096349717
1759424760,0.000646618950102262,0.000684724226615212,0.000646618950102262,0.000681028322595708,22.30005315431157
1759424640,0.000610246880481283,0.000646618950102262,0.000610246880481283,0.000646618950102262,2209.32577278955
1759424580,0.000609093746120005,0.000610246880481283,0.000609093746120005,0.000610246880481283,49.4895156737288
1759424520,0.000621984282259283,0.000621984282259283,0.000607942918506855,0.000609093746120005,71.4607202138228
1759424460,0.000674978159190452,0.000674978159190452,0.000609052037299138,0.000621984282259283,799.458576110411
1759424340,0.000842768124818488,0.000842768124818488,0.000674978159190452,0.000674978159190452,5181.882198193693
1759424280,0.000841913965548493,0.000862748077475949,0.000841913965548493,0.000842768124818488,2705.242651275502
1759424220,0.000831001930430789,0.000841913965548493,0.000831001930430789,0.000841913965548493,132.090846785977
1759424160,0.00081533573006626,0.000831001930430789,0.00081533573006626,0.000831001930430789,444.072066005511
1759424100,0.000799024948657401,0.00081533573006626,0.000799024948657401,0.00081533573006626,615.036105555419
1759424040,0.000804270992298868,0.000806659998544315,0.000799024948657401,0.000799024948657401,268.5883153401713
1759423980,0.000791504478826921,0.000804270992298868,0.000791504478826921,0.000804270992298868,538.9569121980126
1759423920,0.000788155025390967,0.000791504478826921,0.000788155025390967,0.000791504478826921,88.0343028156288
1759423800,0.000767922715367252,0.000788155025390967,0.000767922715367252,0.000788155025390967,575.3890085361114
1759423740,0.000779602110837088,0.000785262748550578,0.000767922715367252,0.000767922715367252,667.7618089355499
1759423680,0.00066957420452139,0.000779602110837088,0.00066957420452139,0.000779602110837088,3023.572206895164
1759423620,0.000675507244448128,0.000675507244448128,0.000643855198025522,0.00066957420452139,1100.640647595165
1759423560,0.00105391203383568,0.00105391203383568,0.000646402806760181,0.000675507244448128,12725.480390173048
1759423500,0.00101624550532401,0.00105391203383568,0.00101624550532401,0.00105391203383568,1785.90560569851
1759423440,0.00101259020950705,0.00101624550532401,0.00101259020950705,0.00101624550532401,25.6687659589394
1759423380,0.00102404377107521,0.00102404377107521,0.00101259020950705,0.00101259020950705,319.814197758118
1759423320,0.00103421145962891,0.00103421145962891,0.00102404377107521,0.00102404377107521,293.9393367070067
1759423260,0.000996411082380257,0.00105498270443108,0.000996411082380257,0.00103421145962891,1812.5302814633942
1759423200,0.000969670786732372,0.000996411082380257,0.000957819394321024,0.000996411082380257,2348.2859300945643
1759423140,0.00103838376133075,0.00103838376133075,0.000886174777067058,0.000969670786732372,4998.787350969829
1759423080,0.00121469345711216,0.00121469345711216,0.00103838376133075,0.00103838376133075,6770.232390015164
1759423020,0.00122222224438099,0.00124820268820425,0.00121469345711216,0.00121469345711216,1590.994728586155
1759422960,0.001213089087275,0.00122222224438099,0.00121231808780997,0.00122222224438099,203.38560330232
1759422900,0.001109550118136,0.001213089087275,0.001109550118136,0.001213089087275,2389.692426432118
1759422840,0.0011028488239054,0.001109550118136,0.0011028488239054,0.001109550118136,300.951061050566
1759422720,0.00109620918325543,0.0011028488239054,0.00109620918325543,0.0011028488239054,8.82055170429323
1759422660,0.00104099137401163,0.00109620918325543,0.00104099137401163,0.00109620918325543,1466.3081946649431
1759422600,0.000955861599469694,0.00106826264568738,0.000955861599469694,0.00104099137401163,3512.506698252129
1759422540,0.000833672319609037,0.000955861599469694,0.000833672319609037,0.000955861599469694,4037.539551668392
1759422480,0.000779387499818516,0.000833672319609037,0.000779387499818516,0.000833672319609037,2111.293912435234
1759422420,0.0011054932993463,0.00111992349336273,0.000767215486808641,0.000779387499818516,11779.849531421733
1759422360,0.00109926264737205,0.0011054932993463,0.00109926264737205,0.0011054932993463,222.616978122572
1759422300,0.00151953592963774,0.00151953592963774,0.00109529428911379,0.00109926264737205,8769.234651749353
1759422240,0.00126928567152104,0.00156157462271618,0.00126928567152104,0.00151953592963774,8512.000553703088
1759422180,0.00115140985064925,0.0012753326216134,0.00114786755575438,0.00126928567152104,5246.398606456047
1759422120,0.00114061856713856,0.00115140985064925,0.00114061856713856,0.00115140985064925,445.257525866327
1759422060,0.00110317759305505,0.00114061856713856,0.00109050984495289,0.00114061856713856,1390.8618148561975
1759422000,0.00116273182731869,0.00116273182731869,0.0010822829690354,0.00110317759305505,2397.990511550917
1759421940,0.0011283717806331,0.00116273182731869,0.0011283717806331,0.00116273182731869,1290.132952802311
1759421880,0.00114593847275016,0.00114593847275016,0.00112681026657611,0.0011283717806331,719.6927557730075
1759421760,0.0012568984320125,0.0012568984320125,0.00114593847275016,0.00114593847275016,1668.223937914856
1759421700,0.00130278198329461,0.00130278198329461,0.00119802950980841,0.0012568984320125,2581.391852617965
1759421580,0.000778785125834789,0.00130278198329461,0.000778785125834789,0.00130278198329461,11296.291342908013
1759421520,0.000753580103578937,0.000778785125834789,0.000729496426352819,0.000778785125834789,2993.173735131734
1759421460,0.000765902968666991,0.000765902968666991,0.000753580103578937,0.000753580103578937,569.476034161532
1759421400,0.000762078707577331,0.000765902968666991,0.000762078707577331,0.000765902968666991,105.526508627442
1759421280,0.000713113908633062,0.000762078707577331,0.000713113908633062,0.000762078707577331,1124.340777201784
1759421220,0.000653996560400793,0.000713113908633062,0.000653996560400793,0.000713113908633062,2101.527588961844
1759421160,0.000660233879818359,0.000663198793718288,0.000653996560400793,0.000653996560400793,487.2068809564695
1759421100,0.000648272721741283,0.000660233879818359,0.000648272721741283,0.000660233879818359,87.8766266801179
1759421040,0.000666800262811431,0.000666800262811431,0.000636825268424928,0.000648272721741283,670.1450417972871
1759420980,0.000661950360433231,0.000672902619330653,0.000635835040812602,0.000666800262811431,1841.2238215565988
1759420920,0.000646750806634418,0.000666086798278709,0.000636981479963847,0.000661950360433231,1519.175218321481
1759420860,0.000755732275960576,0.000758352868357033,0.000646750806634418,0.000646750806634418,5614.626128470283
1759420740,0.000750052966597768,0.000755732275960576,0.00073714367263151,0.000755732275960576,915.640892495686
1759420680,0.000781489083015889,0.000781489083015889,0.000637305843676261,0.000750052966597768,7247.949593783329
1759420620,0.000842845582781982,0.000847261787396739,0.000781489083015889,0.000781489083015889,2136.9396595554495
1759420560,0.00101254369422182,0.00101254369422182,0.000841806132866237,0.000842845582781982,4046.256159069193
1759420500,0.0010072270326094,0.00117146582438328,0.000981837453805046,0.00101254369422182,9460.410139756983
1759420440,0.000748192861133556,0.0010072270326094,0.000748192861133556,0.0010072270326094,5964.696290663849
1759420380,0.000499117478626314,0.000852158076434347,0.000499117478626314,0.000748192861133556,11378.041161288753
1759420320,0.0004897979983704,0.000499117478626314,0.0004897979983704,0.000499117478626314,436.169801463218
1759420200,0.000585849834347008,0.000585849834347008,0.0004897979983704,0.0004897979983704,1327.029949228157
1759420140,0.000609060587880402,0.000609060587880402,0.000550927357681091,0.000585849834347008,2214.930821371149
1759420080,0.000741146532279042,0.000741146532279042,0.000609060587880402,0.000609060587880402,2262.240768970433
1759420020,0.000884265421629056,0.000884265421629056,0.000700267065692684,0.000741146532279042,3072.883949861843
1759419960,0.000935321060415202,0.000935321060415202,0.000803895964204358,0.000884265421629056,2988.569004633609
1759419900,0.000989216900668212,0.000989216900668212,0.000909834889133316,0.000935321060415202,2662.215496054517
1759419780,0.00110991594499196,0.00111039894839684,0.00103555774385232,0.00107036465418492,1637.4115418995398
1759419720,0.00127204685663271,0.00127204685663271,0.00110991594499196,0.00110991594499196,3634.9718562166177
1759419660,0.00126771454865971,0.00127204685663271,0.00126771454865971,0.00127204685663271,92.8974784145945
1759419540,0.00125522529148872,0.00126771454865971,0.00125522529148872,0.00126771454865971,91.5891128246618
1759419480,0.00121471180913348,0.00125522529148872,0.00121471180913348,0.00125522529148872,876.682790483246
1759419420,0.0015079866419276,0.0015079866419276,0.00110260118918773,0.00121471180913348,11245.375852274572
1759419300,0.00101825873842844,0.0015079866419276,0.00101825873842844,0.0015079866419276,4722.666159781121
1759419240,0.00101825873842844,0.00126552750275698,0.000855290605386235,0.00101825873842844,10252.399172311345
